keyword,search_volume,cpc,competition_level,low_bid,high_bid,difficulty,estimated_traffic,trend_monthly,competitor_domain,suggested_min_bid,suggested_max_bid,bid_strategy
cibc aventura,6600,1.4800000190734863,MEDIUM,1.340000033378601,5.860000133514404,0,2006.4000244140625,0,www.cibc.com,1.0720000267028809,7.032000160217285,Standard
cibc aventura airport lounge,90,5.059999942779541,LOW,1.1699999570846558,9.829999923706056,0,27.360000610351562,-22,www.cibc.com,0.9359999656677247,11.795999908447268,Standard
cibc aventura benefits,170,0.3899999856948852,LOW,0.2199999988079071,1.7999999523162842,0,51.68000030517578,0,www.cibc.com,0.17599999904632568,2.159999942779541,Standard
cibc aventura business,90,1.159999966621399,LOW,0.6499999761581421,6.130000114440918,0,27.360000610351562,-29,www.cibc.com,0.5199999809265137,7.356000137329101,Standard
cibc aventura car rental insurance,210,1.6200000047683716,LOW,0.0,0.0,0,63.84000015258789,-19,www.cibc.com,0.0,0.0,Standard
cibc aventura card,590,1.2100000381469729,LOW,0.8999999761581421,4.670000076293945,0,179.36000061035156,0,www.cibc.com,0.7199999809265137,5.604000091552734,Standard
cibc aventura card benefits,90,0.8500000238418579,LOW,0.3600000143051147,2.3899998664855957,0,27.360000610351562,40,www.cibc.com,0.28800001144409176,2.8679998397827147,Aggressive
cibc aventura credit card,590,1.9800000190734863,MEDIUM,1.350000023841858,6.070000171661377,0,179.36000061035156,-19,www.cibc.com,1.0800000190734864,7.284000205993652,Standard
cibc aventura customer service,70,0.209999993443489,LOW,0.209999993443489,0.7200000286102295,0,21.280000686645508,-29,www.cibc.com,0.16799999475479122,0.8640000343322753,Standard
cibc aventura expedia,70,22.81999969482422,LOW,2.0299999713897705,13.050000190734863,0,21.280000686645508,0,www.cibc.com,1.6239999771118165,15.660000228881835,Standard
cibc aventura flight booking,140,4.269999980926514,LOW,1.2899999618530271,15.1899995803833,0,42.560001373291016,0,www.cibc.com,1.0319999694824218,18.22799949645996,Standard
cibc aventura flights,70,1.350000023841858,LOW,0.8100000023841858,16.739999771118164,0,21.280000686645508,-29,www.cibc.com,0.6480000019073486,20.087999725341795,Standard
cibc aventura foreign transaction fee,70,0.0,LOW,0.0,0.0,0,21.280000686645508,-29,www.cibc.com,0.0,0.0,Standard
cibc aventura gold,1300,0.9399999976158142,LOW,0.9300000071525574,4.199999809265137,0,395.20001220703125,0,www.cibc.com,0.7440000057220459,5.039999771118164,Standard
cibc aventura gold lounge access,70,0.5600000023841858,LOW,0.4000000059604645,4.199999809265137,0,21.280000686645508,40,www.cibc.com,0.3200000047683716,5.039999771118164,Aggressive
cibc aventura gold visa,320,0.6100000143051147,LOW,0.7400000095367432,5.039999961853027,0,97.27999877929688,-19,www.cibc.com,0.5920000076293945,6.0479999542236325,Standard
cibc aventura gold visa benefits,70,1.1200000047683716,LOW,0.3100000023841858,2.690000057220459,0,21.280000686645508,0,www.cibc.com,0.24800000190734864,3.2280000686645507,Standard
cibc aventura gold visa card,720,1.430000066757202,LOW,0.959999978542328,5.809999942779541,0,218.8800048828125,0,www.cibc.com,0.7679999828338624,6.971999931335449,Standard
cibc aventura infinite,590,1.2100000381469729,LOW,0.8899999856948853,6.119999885559082,0,179.36000061035156,-19,www.cibc.com,0.7119999885559083,7.343999862670898,Standard
cibc aventura infinite privilege,210,0.3499999940395355,LOW,0.4799999892711639,2.9700000286102295,0,63.84000015258789,-18,www.cibc.com,0.38399999141693114,3.5640000343322753,Standard
cibc aventura insurance,90,2.0,LOW,0.7699999809265137,4.059999942779541,0,27.360000610351562,0,www.cibc.com,0.615999984741211,4.871999931335449,Standard
cibc aventura lounge access,880,1.8399999141693115,LOW,0.6399999856948853,7.150000095367432,0,267.5199890136719,0,www.cibc.com,0.5119999885559082,8.580000114440917,Standard
cibc aventura mastercard,110,3.1700000762939453,LOW,1.2000000476837158,5.510000228881836,0,33.439998626708984,0,www.cibc.com,0.9600000381469727,6.612000274658203,Standard
cibc aventura mastercard world elite,90,3.2799999713897705,LOW,1.829999923706055,4.21999979019165,0,27.360000610351562,-22,www.cibc.com,1.463999938964844,5.06399974822998,Standard
cibc aventura nexus,50,2.569999933242798,LOW,1.0199999809265137,11.260000228881836,0,15.199999809265137,0,www.cibc.com,0.8159999847412109,13.512000274658202,Standard
cibc aventura nexus rebate,50,1.2200000286102295,LOW,0.2599999904632568,14.520000457763672,0,15.199999809265137,-25,www.cibc.com,0.20799999237060543,17.424000549316407,Standard
cibc aventura platinum,90,2.680000066757202,LOW,2.0999999046325684,5.059999942779541,0,27.360000610351562,0,www.cibc.com,1.6799999237060548,6.071999931335449,Standard
cibc aventura platinum visa,110,4.929999828338623,LOW,2.5799999237060547,8.010000228881836,0,33.439998626708984,-18,www.cibc.com,2.063999938964844,9.612000274658202,Standard
cibc aventura points,880,1.9600000381469729,LOW,0.699999988079071,5.650000095367432,0,267.5199890136719,0,www.cibc.com,0.5599999904632569,6.780000114440917,Standard
cibc aventura points redeem,390,14.15999984741211,LOW,11.0,18.829999923706055,0,118.55999755859375,0,www.cibc.com,8.8,22.595999908447265,Standard
cibc aventura points redemption chart,260,0.0,LOW,0.0,0.0,0,79.04000091552734,0,www.cibc.com,0.0,0.0,Standard
cibc aventura points value,390,5.130000114440918,LOW,0.7400000095367432,5.779999732971191,0,118.55999755859375,-18,www.cibc.com,0.5920000076293945,6.9359996795654295,Standard
cibc aventura privilege,110,1.809999942779541,LOW,0.3400000035762787,4.300000190734863,0,33.439998626708984,-44,www.cibc.com,0.27200000286102294,5.160000228881835,Standard
cibc aventura rental car insurance,210,1.6200000047683716,LOW,0.0,0.0,0,63.84000015258789,-19,www.cibc.com,0.0,0.0,Standard
cibc aventura rewards,2900,3.0799999237060547,LOW,0.5400000214576721,17.270000457763672,0,881.5999755859375,0,www.cibc.com,0.43200001716613773,20.724000549316404,Standard
cibc aventura rewards login,590,0.0,LOW,0.4699999988079071,18.36000061035156,0,179.36000061035156,-19,www.cibc.com,0.3759999990463257,22.03200073242187,Standard
cibc aventura rewards phone number,70,0.0,LOW,0.0,0.0,0,21.280000686645508,-22,www.cibc.com,0.0,0.0,Standard
cibc aventura rewards redeem,170,0.0,LOW,13.31999969482422,19.899999618530273,0,51.68000030517578,-18,www.cibc.com,10.655999755859376,23.879999542236327,Standard
cibc aventura rewards redemption,170,0.0,LOW,13.31999969482422,19.899999618530273,0,51.68000030517578,-18,www.cibc.com,10.655999755859376,23.879999542236327,Standard
cibc aventura travel,110,1.75,LOW,1.090000033378601,15.640000343322754,0,33.439998626708984,-18,www.cibc.com,0.8720000267028809,18.768000411987305,Standard
cibc aventura travel booking,590,9.140000343322754,LOW,1.0099999904632568,11.390000343322754,0,179.36000061035156,-19,www.cibc.com,0.8079999923706055,13.668000411987304,Standard
cibc aventura travel booking online,90,1.25,LOW,1.0700000524520874,10.649999618530272,0,27.360000610351562,-57,www.cibc.com,0.85600004196167,12.779999542236325,Standard
cibc aventura travel insurance,590,2.740000009536743,LOW,0.959999978542328,4.329999923706055,0,179.36000061035156,-19,www.cibc.com,0.7679999828338624,5.1959999084472654,Standard
cibc aventura travel rewards,70,2.299999952316284,LOW,1.350000023841858,16.43000030517578,0,21.280000686645508,-43,www.cibc.com,1.0800000190734864,19.716000366210938,Standard
cibc aventura trip cancellation insurance,70,1.4700000286102295,LOW,0.7400000095367432,2.950000047683716,0,21.280000686645508,0,www.cibc.com,0.5920000076293945,3.540000057220459,Standard
cibc aventura visa,1000,1.0499999523162842,LOW,0.75,5.070000171661377,0,304.0,-12,www.cibc.com,0.6000000000000001,6.084000205993652,Standard
cibc aventura visa benefits,110,0.2399999946355819,LOW,0.209999993443489,1.3600000143051147,0,33.439998626708984,-36,www.cibc.com,0.16799999475479122,1.6320000171661377,Standard
cibc aventura visa card,590,1.579999923706055,LOW,0.9700000286102296,5.659999847412109,0,179.36000061035156,0,www.cibc.com,0.7760000228881837,6.791999816894531,Standard
cibc aventura visa gold,320,0.6100000143051147,LOW,0.7400000095367432,5.039999961853027,0,97.27999877929688,-19,www.cibc.com,0.5920000076293945,6.0479999542236325,Standard
cibc aventura visa infinite,8100,2.069999933242798,MEDIUM,1.1399999856948853,6.710000038146973,0,1871.4239501953125,-19,www.cibc.com,0.9119999885559082,8.052000045776367,Standard
cibc aventura visa infinite,8100,2.069999933242798,MEDIUM,1.1399999856948853,6.710000038146973,0,575.9099731445312,-19,www.cibc.com,0.9119999885559082,8.052000045776367,Standard
cibc aventura visa infinite benefits,390,1.680000066757202,LOW,0.3700000047683716,6.150000095367432,0,118.55999755859375,0,www.cibc.com,0.29600000381469727,7.380000114440918,Standard
1000000 mortgage,70,0.4900000095367431,HIGH,0.1099999994039535,0.8600000143051147,0,21.280000686645508,0,www.nesto.ca,0.0879999995231628,1.0320000171661377,Conservative
2025 interest rate prediction canada,70,0.0,LOW,0.0,0.0,0,21.280000686645508,-50,www.nesto.ca,0.0,0.0,Standard
3 or 5 year fixed rate mortgage,70,3.190000057220459,LOW,0.75,7.789999961853027,0,21.280000686645508,0,www.nesto.ca,0.6000000000000001,9.347999954223633,Standard
400 000 mortgage,260,0.75,HIGH,0.1899999976158142,1.059999942779541,0,79.04000091552734,0,www.nesto.ca,0.15199999809265138,1.271999931335449,Conservative
400 000 mortgage canada,140,1.3899999856948853,HIGH,0.2300000041723251,1.409999966621399,0,42.560001373291016,-29,www.nesto.ca,0.1840000033378601,1.6919999599456788,Conservative
500k house mortgage,90,0.9200000166893004,HIGH,0.2300000041723251,1.180000066757202,0,27.360000610351562,-21,www.nesto.ca,0.1840000033378601,1.4160000801086423,Conservative
a lender,90,5.779999732971191,MEDIUM,2.5799999237060547,7.159999847412109,0,27.360000610351562,-22,www.nesto.ca,2.063999938964844,8.59199981689453,Standard
a lender vs b lender,170,0.4699999988079071,LOW,0.1400000005960464,8.079999923706055,0,51.68000030517578,0,www.nesto.ca,0.11200000047683711,9.695999908447265,Standard
a lenders,90,5.779999732971191,MEDIUM,2.5799999237060547,7.159999847412109,0,27.360000610351562,-22,www.nesto.ca,2.063999938964844,8.59199981689453,Standard
a lenders in canada,90,16.190000534057617,MEDIUM,2.9100000858306885,10.329999923706056,0,27.360000610351562,-64,www.nesto.ca,2.328000068664551,12.395999908447267,Standard
adjustable rate mortgage canada,70,1.2100000381469729,MEDIUM,0.6899999976158142,3.7899999618530273,0,21.280000686645508,-50,www.nesto.ca,0.5519999980926514,4.5479999542236325,Standard
adjustable-rate mortgage canada,70,1.2100000381469729,MEDIUM,0.6899999976158142,3.7899999618530273,0,21.280000686645508,-50,www.nesto.ca,0.5519999980926514,4.5479999542236325,Standard
affordable cities to live in,90,0.5099999904632568,LOW,0.0,0.0,0,27.360000610351562,-29,www.nesto.ca,0.0,0.0,Standard
affordable place to live in canada,5400,0.9100000262260436,LOW,0.0099999997764825,2.180000066757202,0,1641.5999755859375,0,www.nesto.ca,0.007999999821186,2.6160000801086425,Standard
affordable places to live in canada,5400,0.9100000262260436,LOW,0.0099999997764825,2.180000066757202,0,1641.5999755859375,0,www.nesto.ca,0.007999999821186,2.6160000801086425,Standard
alberta capital gains tax,390,0.0,LOW,0.0,0.0,0,118.55999755859375,-18,www.nesto.ca,0.0,0.0,Standard
alternative lender,140,9.550000190734863,MEDIUM,2.9200000762939453,14.140000343322754,0,42.560001373291016,0,www.nesto.ca,2.3360000610351563,16.968000411987305,Standard
alternative lenders canada,90,9.5,HIGH,3.259999990463257,12.960000038146973,0,27.360000610351562,29,www.nesto.ca,2.6079999923706056,15.552000045776367,Conservative
alternative lending mortgage,140,9.770000457763672,MEDIUM,2.9700000286102295,13.0600004196167,0,42.560001373291016,-21,www.nesto.ca,2.3760000228881837,15.672000503540039,Standard
alternative mortgage financing,90,9.93000030517578,LOW,2.619999885559082,11.760000228881836,0,27.360000610351562,-21,www.nesto.ca,2.095999908447266,14.112000274658202,Standard
alternative mortgage lender,140,9.770000457763672,MEDIUM,2.9700000286102295,13.0600004196167,0,42.560001373291016,-21,www.nesto.ca,2.3760000228881837,15.672000503540039,Standard
alternative mortgage lenders,140,9.770000457763672,MEDIUM,2.9700000286102295,13.0600004196167,0,42.560001373291016,-21,www.nesto.ca,2.3760000228881837,15.672000503540039,Standard
alternative mortgage lending,140,9.770000457763672,MEDIUM,2.9700000286102295,13.0600004196167,0,42.560001373291016,-21,www.nesto.ca,2.3760000228881837,15.672000503540039,Standard
are canadian interest rates going down,90,0.2000000029802322,LOW,0.0,0.0,0,27.360000610351562,-55,www.nesto.ca,0.0,0.0,Standard
are canadian mortgage rates going down,90,0.270000010728836,LOW,0.0700000002980232,2.740000009536743,0,27.360000610351562,-36,www.nesto.ca,0.05600000023841856,3.2880000114440917,Standard
are interest rates going down,720,0.6700000166893005,LOW,0.050000000745058,2.4000000953674316,0,218.8800048828125,-18,www.nesto.ca,0.0400000005960464,2.880000114440918,Standard
are interest rates going down canada,70,0.0,LOW,0.0,0.0,0,21.280000686645508,0,www.nesto.ca,0.0,0.0,Standard
are interest rates going down in canada,720,1.059999942779541,LOW,0.0700000002980232,1.559999942779541,0,218.8800048828125,-28,www.nesto.ca,0.05600000023841856,1.8719999313354492,Standard
are interest rates going up in canada,140,0.8700000047683716,LOW,0.0900000035762786,3.4200000762939453,0,42.560001373291016,-35,www.nesto.ca,0.07200000286102289,4.104000091552734,Standard
are interest rates going up or down,170,5.329999923706055,LOW,0.0900000035762786,6.75,0,51.68000030517578,-18,www.nesto.ca,0.07200000286102289,8.1,Standard
are mortgage rates going down,880,0.7900000214576721,LOW,0.0700000002980232,2.6500000953674316,0,267.5199890136719,-12,www.nesto.ca,0.05600000023841856,3.180000114440918,Standard
are mortgage rates going down canada,140,0.3100000023841858,LOW,0.2000000029802322,1.4900000095367432,0,42.560001373291016,-59,www.nesto.ca,0.16000000238418577,1.7880000114440917,Standard
are mortgage rates going down in canada,480,1.579999923706055,LOW,0.0700000002980232,3.0399999618530273,0,145.9199981689453,0,www.nesto.ca,0.05600000023841856,3.6479999542236325,Standard
are mortgage rates going down in ontario,210,1.309999942779541,LOW,0.0700000002980232,2.25,0,63.84000015258789,-34,www.nesto.ca,0.05600000023841856,2.6999999999999997,Standard
are mortgage rates going down ontario,140,1.8899999856948853,LOW,0.0700000002980232,3.5199999809265137,0,42.560001373291016,-47,www.nesto.ca,0.05600000023841856,4.223999977111816,Standard
are mortgage rates going up,110,0.1500000059604644,LOW,0.0599999986588954,1.5099999904632568,0,33.439998626708984,-56,www.nesto.ca,0.04799999892711632,1.8119999885559082,Standard
are mortgage rates going up in canada,90,0.8199999928474426,LOW,0.0799999982118606,1.4199999570846558,0,27.360000610351562,-50,www.nesto.ca,0.06399999856948849,1.7039999485015869,Standard
are mortgages rates going up,110,0.1500000059604644,LOW,0.0599999986588954,1.5099999904632568,0,33.439998626708984,-56,www.nesto.ca,0.04799999892711632,1.8119999885559082,Standard
are the mortgage rates going down,880,0.7900000214576721,LOW,0.0700000002980232,2.6500000953674316,0,267.5199890136719,-12,www.nesto.ca,0.05600000023841856,3.180000114440918,Standard
average condo price calgary,90,0.8799999952316284,MEDIUM,0.4000000059604645,1.100000023841858,0,27.360000610351562,0,www.nesto.ca,0.3200000047683716,1.3200000286102294,Standard
average house price in manitoba,70,0.0,LOW,0.0,0.0,0,21.280000686645508,-29,www.nesto.ca,0.0,0.0,Standard
average house price in quebec,70,0.0,LOW,0.0,0.0,0,21.280000686645508,-43,www.nesto.ca,0.0,0.0,Standard
average interest rate for mortgage canada,90,0.7599999904632568,LOW,0.6100000143051147,1.7100000381469729,0,27.360000610351562,-29,www.nesto.ca,0.48800001144409183,2.052000045776367,Standard
average interest rate for mortgage in canada,140,1.9100000858306885,LOW,0.5199999809265137,1.809999942779541,0,42.560001373291016,0,www.nesto.ca,0.41599998474121097,2.171999931335449,Standard
average interest rate on mortgage canada,140,1.9100000858306885,LOW,0.5199999809265137,1.809999942779541,0,42.560001373291016,0,www.nesto.ca,0.41599998474121097,2.171999931335449,Standard
average mortgage interest rate canada,140,1.9100000858306885,LOW,0.5199999809265137,1.809999942779541,0,42.560001373291016,0,www.nesto.ca,0.41599998474121097,2.171999931335449,Standard
average mortgage interest rate in canada,140,1.9100000858306885,LOW,0.5199999809265137,1.809999942779541,0,42.560001373291016,0,www.nesto.ca,0.41599998474121097,2.171999931335449,Standard
average mortgage rate canada,880,1.4199999570846558,LOW,0.4900000095367431,1.6299999952316284,0,267.5199890136719,-18,www.nesto.ca,0.3920000076293945,1.955999994277954,Standard
average property tax,110,0.6200000047683716,LOW,0.0,0.0,0,33.439998626708984,-21,www.nesto.ca,0.0,0.0,Standard
average real estate taxes,110,0.6200000047683716,LOW,0.0,0.0,0,33.439998626708984,-21,www.nesto.ca,0.0,0.0,Standard
baisse taux hypothécaire,480,0.699999988079071,LOW,0.3400000035762787,1.819999933242798,0,145.9199981689453,-33,www.nesto.ca,0.27200000286102294,2.1839999198913578,Standard
bank of canada interest rate predictions,1000,0.270000010728836,LOW,0.0299999993294477,0.2899999916553497,0,304.0,-28,www.nesto.ca,0.02399999946355816,0.3479999899864196,Standard
bank of canada rate forecast,590,0.25,LOW,0.0399999991059303,0.2899999916553497,0,179.36000061035156,-34,www.nesto.ca,0.03199999928474424,0.3479999899864196,Standard
bc capital gains tax,880,7.179999828338623,LOW,1.5099999904632568,9.34000015258789,0,267.5199890136719,-18,www.nesto.ca,1.2079999923706055,11.208000183105469,Standard
best mortgage rates in montreal,390,3.380000114440918,HIGH,1.0199999809265137,3.4000000953674316,0,118.55999755859375,-33,www.nesto.ca,0.8159999847412109,4.080000114440918,Conservative
best places to live in quebec canada,140,0.0,LOW,0.0,0.0,0,42.560001373291016,0,www.nesto.ca,0.0,0.0,Standard
boc interest rate dates 2024,90,0.0,LOW,0.0,0.0,0,27.360000610351562,0,www.nesto.ca,0.0,0.0,Standard
boîte de déménagement à donner,70,0.6899999976158142,HIGH,0.3199999928474426,2.2899999618530273,0,21.280000686645508,-36,www.nesto.ca,0.2559999942779541,2.7479999542236326,Conservative
boîtes de déménagement à donner,70,0.6899999976158142,HIGH,0.3199999928474426,2.2899999618530273,0,21.280000686645508,-36,www.nesto.ca,0.2559999942779541,2.7479999542236326,Conservative
